created_at,text
Tue May 08 20:26:47 +0000 2018,"RT @krassenstein: Reading tweets in support of the Iran Deal pullout this afternoon, I find myself disgusted to be an American.

The majori…"
Tue May 08 20:26:47 +0000 2018,RT @Cernovich: Do you support Trump's decision to leave the Iran deal?
Tue May 08 20:26:47 +0000 2018,"RT @itvcorrie: We are very proud to see #Corrie, Aidan and of course, Shayne Ward trending tonight. 

If you need someone to talk to, pleas…"
Tue May 08 20:26:47 +0000 2018,"RT @PlayOverwatch: Charity boost engaged! 

Show your support for breast cancer research with the new PINK MERCY skin. Limited time only! A…"
Tue May 08 20:26:47 +0000 2018,Show your support for Cyprus in Semi Final 1 of #ESC2018 https://t.co/bwv3Et0CH4
Tue May 08 20:26:47 +0000 2018,RT @shannonrwatts: The @NRA’s mean tweet of a receipt from Dallas restaurant Ellen’s that supported stronger gun laws didn’t turn out quite…
Tue May 08 20:26:47 +0000 2018,"Yes, you bought into that propaganda. https://t.co/rNBDe9mdwR"
Tue May 08 20:26:47 +0000 2018,RT @niborsilliw: Pass it on! https://t.co/V5n7AKPxpE
Tue May 08 20:26:47 +0000 2018,RT @MusaOdeco: welcome home sir . No other place like home . Adamawa with your support and vote we can build the nation . Atiku Abubakar is…
Tue May 08 20:26:47 +0000 2018,"RT @mtlsbts: 🕊 rt if u stan + support @BTS_twt!

🕊 follow everyone who rt!"
Tue May 08 20:26:47 +0000 2018,Show your support for Cyprus in Semi Final 1 of #ESC2018 https://t.co/FBrhfNzxpp
Tue May 08 20:26:47 +0000 2018,"RT @PlayOverwatch: Charity boost engaged! 

Show your support for breast cancer research with the new PINK MERCY skin. Limited time only! A…"
Tue May 08 20:26:47 +0000 2018,RT @kbsalsaud: The Kingdom of Saudi Arabia fully supports the measures taken by @POTUS with regards to the JCPOA. we always had reservation…
Tue May 08 20:26:47 +0000 2018,IN THIS HOUSE WE SUPPORT IRLAND’S SONG AND THE GAY AGENDA ON-STAGE #EUROVISION #ESC2018
Tue May 08 20:26:47 +0000 2018,RT @BCRFcure: We’re thrilled the bestselling video game @PlayOverwatch &amp; @Blizzard_Ent   have partnered with us to support breast cancer re…
Tue May 08 20:26:47 +0000 2018,"RT @stranahan: Yes, you bought into that propaganda. https://t.co/rNBDe9mdwR"
Tue May 08 20:26:47 +0000 2018,"@Extraesthetic //No problem, Lewd account or not, I am always the one who starts going on about the emotional support."
Tue May 08 20:26:47 +0000 2018,"Back in action tomorrow evening in our final league match of the season, we are home to @OakdaleRFC 6.30ko. Come &amp; support the boys #T’s"
Tue May 08 20:26:47 +0000 2018,"RT @GrrrGraphics: #Trump pulls out of failed Obama Iran Deal- Nuke deal is finished

#Obama legacy hardest hit...

Here's a #ThrowbackTuesd…"
Tue May 08 20:26:48 +0000 2018,Show your support for Cyprus in Semi Final 1 of #ESC2018 https://t.co/C9dJ4STyqK
Tue May 08 20:26:48 +0000 2018,RT @craigtyler_: Help me raise £1000 to show our beautiful Fiona how much she was loved and help support mental health to help those who ne…
Tue May 08 20:26:48 +0000 2018,"RT @Spitfire: Show your support and join the cause to help #BeTheEnd of Breast Cancer!

@PlayOverwatch has released a T-Shirt and a Mercy s…"
Tue May 08 20:26:48 +0000 2018,"RT @guypbenson: 61% of Congress voted against the bad deal, including dozens of Democrats. Obama pressed ahead anyway, undeterred. Today, h…"
Tue May 08 20:26:48 +0000 2018,"RT @LiquidHub: The journey of the customer 

#customerservice #marketing #sales #business #iot #data #brand #socialmedia #tips #customerexp…"
Tue May 08 20:26:48 +0000 2018,RT @RichardNewby3: Lords vote 298 to 227 to defeat Government and support continued involvement in EU agencies
Tue May 08 20:26:48 +0000 2018,Notepad to support LF line ending. End of days is nigh. https://t.co/tep3DgokMl
Tue May 08 20:26:48 +0000 2018,"Show your support for Cyprus in Semi Final 1 of #ESC2018
https://t.co/SqmogN1Xxs"
Tue May 08 20:26:48 +0000 2018,"RT @kbsalsaud: KSA always believed that the int’l community cannot address Iran's pursuit of WMD, without addressing the mass destruction I…"
Tue May 08 20:26:48 +0000 2018,"Reading tweets in support of the Iran Deal pullout this afternoon, I find myself disgusted to be an American.

The… https://t.co/kBXOnLxctP"
Tue May 08 20:26:48 +0000 2018,RT @USANEWS007: RETWEET IF YOU FULLY SUPPORT PRESIDENT TRUMPS WITHDRAWAL OF THE UTTERLY FAILED OBAMA/KERRY #IranDeal AND REINSTATEMENT OF A…
Tue May 08 20:26:48 +0000 2018,"RT @vinimanero: Caralho mano n mataram um LGBT ou um cara sem gênero ou sla, mataram um cara que surtou na frente de uma favela e correu pe…"
Tue May 08 20:26:48 +0000 2018,"Show your support for Israel in Semi Final 1 of #ESC2018
https://t.co/YHQxduajZw"
Tue May 08 20:26:49 +0000 2018,RT @samsmithworld: Guys... Thank you so so much for your donations. It means the world to see such incredible support for such an important…
Tue May 08 20:26:49 +0000 2018,"RT @krassenstein: Reading tweets in support of the Iran Deal pullout this afternoon, I find myself disgusted to be an American.

The majori…"
Tue May 08 20:26:49 +0000 2018,Yes! I hope this goes viral.  This man needs all the support he can get.  Facing Court Martial just for doing your… https://t.co/CK0TT40POF
Tue May 08 20:26:49 +0000 2018,@thetomorrowroom Any networking she'd hope to have done with fellow authors in the future is now shot and she's lik… https://t.co/ylvEBCNsXI
Tue May 08 20:26:49 +0000 2018,"I genuinely read that as ""push the bottom"" https://t.co/OUdGsR1Hsx"
Tue May 08 20:26:49 +0000 2018,"RT @stranahan: Hezbollah just won a majority in the Lebonese parliament due to the support of Christians.

That’s because the Christians in…"
Tue May 08 20:26:49 +0000 2018,damnnnnnnnnn https://t.co/97e4lo9iEv
Tue May 08 20:26:49 +0000 2018,RT @SlaylerJ: My Sim daughter is pregnant and I’m big fucking mad because her boyfriend is a vampire tell me how that nigga supposed to get…
Tue May 08 20:26:49 +0000 2018,RT @UnRoyalReporter: *beams with pride* https://t.co/vI5yQ3Dk7e
Tue May 08 20:26:49 +0000 2018,RT @kittendiminie: dunno bout you all but i wholeheartedly support this hoe agenda theyre pulling
Tue May 08 20:26:49 +0000 2018,"RT @RaphaelDau: Bolous falando que o Jean Wyllys é o primeiro parlamentar LGBT assumido, HAHAHAHHAHAHAHA, teu cu Boulos! https://t.co/B1gQU…"
Tue May 08 20:26:49 +0000 2018,Show your support for Cyprus in Semi Final 1 of #ESC2018 https://t.co/Zx7eYDcLx7
Tue May 08 20:26:49 +0000 2018,Show your support for Ireland in Semi Final 1 of #ESC2018 https://t.co/60PWuS6v4k
Tue May 08 20:26:49 +0000 2018,"RT @PlayOverwatch: Charity boost engaged! 

Show your support for breast cancer research with the new PINK MERCY skin. Limited time only! A…"
Tue May 08 20:26:49 +0000 2018,RT @SachaDratwa: Israel's Eurovision contestant Netta Barzilai needs your help. The BDS movement is calling on people to give 0 points to I…
Tue May 08 20:26:49 +0000 2018,Just bought it like the filthy support main I am https://t.co/SZ2rbUTO3l
Tue May 08 20:26:49 +0000 2018,"RT @TVMohandasPai: This person has been detained for over 10 hours by police, is this not abuse of power? Do you support such Denial of cit…"
Tue May 08 20:26:49 +0000 2018,QUEEN #ESC2018 https://t.co/8fuldLZKKi
Tue May 08 20:26:49 +0000 2018,RT @AmandaCerny: So proud of my Turkish friends you have my support. T A M A M 💞
Tue May 08 20:26:49 +0000 2018,"RT @PlayOverwatch: Charity boost engaged! 

Show your support for breast cancer research with the new PINK MERCY skin. Limited time only! A…"
Tue May 08 20:26:49 +0000 2018,Also follow this link to sign an important petition that shows your support in accessibility efforts at STH! https://t.co/dfgLPnI8Qv
Tue May 08 20:26:49 +0000 2018,"RT @jvplive: A tremendous amount going on – all at once. Yet, each Friday protesters in Gaza are putting their lives on the line until Nakb…"
Tue May 08 20:26:49 +0000 2018,"#HelpLatifa 🕊🌹

Sign &amp; Share 👉 https://t.co/YZVeJeWCmv 

Updates 📍 https://t.co/s9R2eXWMDY 📰

#kidnapped #skydiving… https://t.co/LzlFDqLFfh"
Tue May 08 20:26:49 +0000 2018,Nice to see the Kardashian’s giving Cyprus backing dance support #allaboard #Eurovision2018
Tue May 08 20:26:49 +0000 2018,":O

Bye, MacBook. https://t.co/bQGvNvfXED"
Tue May 08 20:26:49 +0000 2018,"RT @BetoORourke: ""O’Rourke is campaigning in a way that no statewide candidate, Democratic or Republican, has in recent memory: holding tow…"
Tue May 08 20:26:49 +0000 2018,"RT @TomCottonAR: Contrary to Democrat &amp; media claims, U.S. has many key allies &amp; partners who opposed Iran nuclear deal &amp; support decision…"
Tue May 08 20:26:49 +0000 2018,"@PuestoLoco Has regime change EVER worked? Not to mention, doesn't Russia support the current leadership?"
Tue May 08 20:26:49 +0000 2018,"RT @MoceDumCabreste: Irlanda, eu estou a ver o que vocês estão a fazer aí à procura do voto lgbt. Pois fiquem a saber que nós também temos…"
Tue May 08 20:26:50 +0000 2018,Show your support for Cyprus in Semi Final 1 of #ESC2018 https://t.co/wCEvOAFziF
Tue May 08 20:26:50 +0000 2018,"RT @RealMAGASteve: Despite what the media and the pundits say about Trump’s handling of North Korea, the majority of Americans approve of @…"
Tue May 08 20:26:49 +0000 2018,@wilcox_net @Channel4 @charliehill1997 You know @proudcanaries and @NorwichCityFC are huge supporters of the LGBT c… https://t.co/pK8EWj6w6v
Tue May 08 20:26:50 +0000 2018,"RT @SrtoJon: Show your support for Cyprus in Semi Final 1 of #ESC2018
https://t.co/POsm3LRKbE"
Tue May 08 20:26:50 +0000 2018,"10 years of Australian-Indonesian collaboration, which HOT Indonesia has been apart of for 6 of those years! Proud… https://t.co/pZpVNzANei"
Tue May 08 20:26:50 +0000 2018,RT @Kwlah_y: Kai’s father was the main reason for being Kai one of exo member I would say thank you for his father to support him to become…
Tue May 08 20:26:50 +0000 2018,"RT @PlayOverwatch: Charity boost engaged! 

Show your support for breast cancer research with the new PINK MERCY skin. Limited time only! A…"
Tue May 08 20:26:50 +0000 2018,"RT @AIDSadvocacy: The AIDS Institute submitted testimony in support of domestic #HIV #AIDS and #hepatitis programs in the FY2019 Labor, Hea…"
Tue May 08 20:26:50 +0000 2018,RT @jg0906: Love that Ireland is promoting LGBT+ couples on #EUROVISION @bbceurovision @scott_mills @Rylan
Tue May 08 20:26:50 +0000 2018,"RT @JZmirak: People need to read ""Decadence and Catholicism,"" a neutral, even pro-LGBT study of how a certain strain of gay man enjoys inha…"
Tue May 08 20:26:50 +0000 2018,"Show your support for Cyprus in Semi Final 1 of #ESC2018
https://t.co/k03i2gwWjC"
Tue May 08 20:26:50 +0000 2018,Show your support for Ireland in Semi Final 1 of #ESC2018 https://t.co/aXJkgdf9lC
Tue May 08 20:26:50 +0000 2018,RT @brownlashon: wow she really is wearing the Pride flag with the brown stripe for black and POC inclusion. a true icon https://t.co/d5yIk…
Tue May 08 20:26:50 +0000 2018,@Pluxyy check it dude 👊💜https://t.co/HVu1qBSxEV
Tue May 08 20:26:50 +0000 2018,"Live from the grand opening of Rise Café! Rise is “dedicated to provide support, advocacy, funding, and coordinatio… https://t.co/FforC4ZeGa"
Tue May 08 20:26:50 +0000 2018,"RT @kaorin_naka: たくさんの人が書かれているのであたくしからも。
LGBTパレードは性的マイノリティーが置かれている現状の理解や差別に反対するパレードです。「天皇制反対」や「安倍やめろ」は他のデモでやって下さい。
LGBTパレードではして欲しくありません。大の大…"
Tue May 08 20:26:50 +0000 2018,"RT @MovieGrafTR: Rosamund Pike &amp; Keira Knightley, Pride and Prejudice (2005) https://t.co/Ovi5gu1dkE"
Tue May 08 20:26:50 +0000 2018,"RT @PlayOverwatch: Charity boost engaged! 

Show your support for breast cancer research with the new PINK MERCY skin. Limited time only! A…"
Tue May 08 20:26:50 +0000 2018,@Bexview @CliftonCliff @alison4stratton @NorfolkCC @NCCIndependents Not at all. The beauty for me of being Independ… https://t.co/q05h7aMUKZ
Tue May 08 20:26:50 +0000 2018,"I fully support President Trump’s decision today to withdraw the United States from the #IranNuclearDeal, as well a… https://t.co/CaG1xABUQO"
Tue May 08 20:26:51 +0000 2018,"RT @Mikel_Jollett: The best way to make moderates into radicals who will support dictators is to threaten war.

Pulling out of the Iran dea…"
Tue May 08 20:26:50 +0000 2018,"RT @winniekepala: BN is throwing money at you like public holidays and no toll charges.
PH is offering you a better future of job opportuni…"
Tue May 08 20:26:51 +0000 2018,Show your support for Cyprus in Semi Final 1 of #ESC2018 https://t.co/Z0N3GaqjJY
Tue May 08 20:26:51 +0000 2018,"RT @HoodSocialist: Girl, Beyoncé would never say something like this. Just say you support Kanye’s moronic statements &amp; go! https://t.co/pS…"
Tue May 08 20:26:51 +0000 2018,"ESC is tired af musically but its only relevant piece of pop culture Europe has, so we will support tired pop songs for 1 week!"
Tue May 08 20:26:51 +0000 2018,"05:25更新 #奥多摩町 の周辺で【やや激しい雨】、#中野区,#青梅市 の周辺で【強い雨】、#立川市,#昭島市,#町田市,#小平市,#日野市,#福生市,#武蔵村山市,#あきる野市,#瑞穂町 の周辺で【やや強い雨】のようです。 https://t.co/xU3BowZ1wE"
Tue May 08 20:26:51 +0000 2018,One of my jobs as an educator is to create a place where students can feel safe enough to express their creatively… https://t.co/u4tYWdXr3O
Tue May 08 20:26:51 +0000 2018,"RT @rubelresponde: O Brasil é o país que mais assassina LGBT’s no mundo. 
O Brasil é o país que mais assassina LGBT’s no mundo. 
O Brasil é…"
Tue May 08 20:26:51 +0000 2018,RT @CoraSherlock: Celebrities are like everyone else - perfectly entitled to support repeal just so long as they're prepared to explain why…
Tue May 08 20:26:51 +0000 2018,"@IndyMayorJoe Could you please take time to read this &amp; then explain why you support charter schools? Seriously, I… https://t.co/HtmsNiL3ag"
Tue May 08 20:26:51 +0000 2018,@PlayDomiNations I then drop the rest of my army on opposite or flanked sides. Sabotage Town Center and use decoy t… https://t.co/ZGAU06n4qg
Tue May 08 20:26:51 +0000 2018,@LindseyGrahamSC @realDonaldTrump You'd strongly support him if he announced he was moving the W.H. to the bottom of the pool at Mar a Lago.
Tue May 08 20:26:51 +0000 2018,"RT @KentPage: #Foreverychild a #smile, like this little Yemeni girl watching a puppet show which is part of a community mobilization @UNICE…"
Tue May 08 20:26:51 +0000 2018,RT @AmandaCerny: So proud of my Turkish friends you have my support. T A M A M 💞
Tue May 08 20:26:51 +0000 2018,"RT @LuciePohlComedy: Powerful, beautiful and so necessary! Thank u @PlayOverwatch 4 giving a platform to this very real issue affecting so…"
Tue May 08 20:26:51 +0000 2018,Digital workplace strategy must support business strategy to be sustainable. Learn how to connect the two at my ses… https://t.co/I2YFbub60h
Tue May 08 20:26:52 +0000 2018,"RT @kbsalsaud: Since deal was inked, instead of behaving like a responsible member of the int’l community, the regime doubled down on its s…"
Tue May 08 20:26:51 +0000 2018,RT @David_Hogg16: Hey friends!  I wanted to share my WSJ Op-Ed article I wrote about my mistaken identity to @davidhogg111:  https://t.co/O…
Tue May 08 20:26:51 +0000 2018,"O tym się nawet nie zająkniecie?-we Wrocławiu ""Marsz Poparcia dla Izraela przeciw Antysemityzmowi!""-co to ma być???… https://t.co/yd7EVgsMP7"
Tue May 08 20:26:52 +0000 2018,"RT @ericsmithrocks: I talked about wanting to write this book for nearly two years, before I finally sat down to work on it. And now here i…"
Tue May 08 20:26:52 +0000 2018,@conservativebuy @sweetatertot2 Wow really... there is no point in going into it. You are already aware of the bull… https://t.co/sV7VFQrca3
Tue May 08 20:26:52 +0000 2018,RT @AmandaCerny: So proud of my Turkish friends you have my support. T A M A M 💞
